id;danceability;energy;song_key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;tempo;duration_ms;time_signature;featured;track;artists_cleaned;featured_artist_cleaned;duration_s;duration_m
6VrQTLzzuyGIYjUDe4kAZk;0.83899998664855957;0.68999999761581421;11;-4.4640002250671387;True;6.1500001698732376E-2;0.2070000022649765;8.3300001278985292E-6;0.17599999904632568;151.99099731445313;196413;4;0;un coco;bad bunny;;196;3.27
6ws54n2IzyrIxxyzlG2bVJ;0.5350000262260437;0.61799997091293335;2;-5.6680002212524414;True;0.38199999928474426;2.4499999359250069E-2;0;0.10300000011920929;165.99099731445313;213976;4;0;right on;lil baby;;213;3.57
6wtZPYBIXUvCpXwVjMCJBf;0.9089999794960022;0.82400000095367432;1;-4.6269998550415039;True;7.9700000584125519E-2;7.7699996531009674E-2;3.8699998985975981E-3;0.06379999965429306;109.97000122070313;322347;4;1;ultra solo remix;polimá westcoast;(feat. pailita, feid, paloma mami, de la ghetto);322;5.37
6wyhUr4Xw8z5uSy0AhoZfU;0.77300000190734863;0.7070000171661377;11;-5.7100000381469727;True;5.6800000369548798E-2;1.0300000198185444E-2;1.0400000064691994E-5;0.29600000381469727;76.976997375488281;236187;4;1;i'm on one;future;(feat. drake);236;3.94
6xGruZOHLs39ZbVccQTuPZ;0.43999999761581421;0.31700000166893005;8;-9.258000373840332;True;5.3100001066923141E-2;0.89099997282028198;4.7799999265407678E-6;0.14100000262260437;169.91400146484375;233456;3;0;glimpse of us;joji;;233;3.89
6Xom58OOXk2SoU711L2IXO;0.80400002002716064;0.67400002479553223;5;-5.4530000686645508;False;3.3300001174211502E-2;0.29399999976158142;1.1800000265793642E-6;0.11500000208616257;99.968002319335938;245940;4;0;moscow mule;bad bunny;;245;4.10
6Y46tOTRhkBamosyuWa6YX;0.76599997282028198;0.29499998688697815;0;-7.8930001258850098;False;4.6399999409914017E-2;0.94700002670288086;4.4399999751476571E-5;0.11900000274181366;136.01600646972656;188107;4;1;la fama;rosalía;(with the weeknd);188;3.14
6ylDpki1VpIsc525KC1ojF;0.74599999189376831;0.84399998188018799;11;-3.499000072479248;False;3.5900000482797623E-2;6.1999998986721039E-2;0;0.14900000393390656;123.01399993896484;189333;4;0;tacones rojos;sebastian yatra;;189;3.16
6Z165JvPnS8PYvGW8oLGLc;0.68400001525878906;0.44900000095367432;3;-9.7379999160766602;True;0.61100000143051147;0.86900001764297485;0;8.8100001215934753E-2;66.165000915527344;157373;4;0;flowers;lauren spencer smith;;157;2.62
6zzdyvVWjGrQBraSvuqJPY;0.30899998545646667;0.41800001263618469;9;-8.6219997406005859;False;3.0999999493360519E-2;0.46500000357627869;7.580000237794593E-5;0.29499998688697815;134.22999572753906;148000;4;0;starry eyes;the weeknd;;148;2.47
70AYiGbc4mWZGEqiipBBDb;0.6380000114440918;0.49000000953674316;4;-5.7259998321533203;False;0.22599999606609344;0.88499999046325684;1.1599999852478504E-2;0.15600000321865082;179.90499877929688;193480;4;0;candy;rosalía;;193;3.22
70pwY1UfPmSVE3ybPjFy0p;0.64600002765655518;0.59700000286102295;1;-6.0450000762939453;True;0.40099999308586121;0.10999999940395355;0;9.5799997448921204E-2;88.505996704101563;184893;4;0;worst day;future;;184;3.08
